Day,Minute,Acti Data
Thursday,14,0
Thursday,15,0
Thursday,16,0
Thursday,17,0
Thursday,18,0
Thursday,19,0
Thursday,20,0
Thursday,21,0
Thursday,22,102
Thursday,23,0
Thursday,24,0
Thursday,25,0
Thursday,26,0
Thursday,27,0
Thursday,28,0
Thursday,29,26
Thursday,30,90
Thursday,31,407
Thursday,32,0
Thursday,33,0
Thursday,34,0
Thursday,35,0
Thursday,36,0
Thursday,37,0
Thursday,38,0
Thursday,39,0
Thursday,40,0
Thursday,41,0
Thursday,42,0
Thursday,43,0
Thursday,44,0
Thursday,45,0
Thursday,46,0
Thursday,47,13
Thursday,48,0
Thursday,49,0
Thursday,50,0
Thursday,51,0
Thursday,52,0
Thursday,53,0
Thursday,54,0
Thursday,55,0
Thursday,56,0
Thursday,57,0
Thursday,58,0
Thursday,59,0
Thursday,60,0
Thursday,61,0
Thursday,62,0
Thursday,63,0
Thursday,64,0
Thursday,65,0
Thursday,66,0
Thursday,67,0
Thursday,68,0
Thursday,69,0
Thursday,70,0
Thursday,71,0
Thursday,72,0
Thursday,73,0
Thursday,74,0
Thursday,75,0
Thursday,76,0
Thursday,77,0
Thursday,78,0
Thursday,79,0
Thursday,80,0
Thursday,81,0
Thursday,82,0
Thursday,83,0
Thursday,84,0
Thursday,85,0
Thursday,86,0
Thursday,87,0
Thursday,88,0
Thursday,89,0
Thursday,90,0
Thursday,91,0
Thursday,92,0
Thursday,93,0
Thursday,94,0
Thursday,95,0
Thursday,96,0
Thursday,97,0
Thursday,98,0
Thursday,99,0
Thursday,100,0
Thursday,101,0
Thursday,102,0
Thursday,103,0
Thursday,104,0
Thursday,105,0
Thursday,106,0
Thursday,107,0
Thursday,108,0
Thursday,109,0
Thursday,110,0
Thursday,111,0
Thursday,112,0
Thursday,113,0
Thursday,114,0
Thursday,115,0
Thursday,116,0
Thursday,117,13
Thursday,118,0
Thursday,119,0
Thursday,120,0
Thursday,121,0
Thursday,122,0
Thursday,123,0
Thursday,124,0
Thursday,125,0
Thursday,126,0
Thursday,127,0
Thursday,128,0
Thursday,129,0
Thursday,130,0
Thursday,131,0
Thursday,132,0
Thursday,133,0
Thursday,134,0
Thursday,135,0
Thursday,136,0
Thursday,137,0
Thursday,138,0
Thursday,139,0
Thursday,140,0
Thursday,141,0
Thursday,142,0
Thursday,143,0
Thursday,144,0
Thursday,145,0
Thursday,146,0
Thursday,147,0
Thursday,148,0
Thursday,149,13
Thursday,150,0
Thursday,151,0
Thursday,152,0
Thursday,153,0
Thursday,154,0
Thursday,155,0
Thursday,156,0
Thursday,157,0
Thursday,158,0
Thursday,159,0
Thursday,160,90
Thursday,161,353
Thursday,162,228
Thursday,163,0
Thursday,164,0
Thursday,165,0
Thursday,166,38
Thursday,167,0
Thursday,168,0
Thursday,169,0
Thursday,170,0
Thursday,171,0
Thursday,172,0
Thursday,173,0
Thursday,174,0
Thursday,175,0
Thursday,176,0
Thursday,177,0
Thursday,178,0
Thursday,179,0
Thursday,180,0
Thursday,181,0
Thursday,182,0
Thursday,183,0
Thursday,184,0
Thursday,185,0
Thursday,186,0
Thursday,187,0
Thursday,188,0
Thursday,189,0
Thursday,190,0
Thursday,191,0
Thursday,192,0
Thursday,193,0
Thursday,194,0
Thursday,195,0
Thursday,196,0
Thursday,197,0
Thursday,198,0
Thursday,199,0
Thursday,200,13
Thursday,201,0
Thursday,202,0
Thursday,203,13
Thursday,204,0
Thursday,205,0
Thursday,206,77
Thursday,207,13
Thursday,208,0
Thursday,209,115
Thursday,210,26
Thursday,211,64
Thursday,212,289
Thursday,213,0
Thursday,214,0
Thursday,215,0
Thursday,216,0
Thursday,217,0
Thursday,218,0
Thursday,219,0
Thursday,220,0
Thursday,221,0
Thursday,222,0
Thursday,223,0
Thursday,224,0
Thursday,225,0
Thursday,226,0
Thursday,227,0
Thursday,228,0
Thursday,229,0
Thursday,230,0
Thursday,231,0
Thursday,232,0
Thursday,233,0
Thursday,234,0
Thursday,235,0
Thursday,236,0
Thursday,237,0
Thursday,238,166
Thursday,239,799
Thursday,240,243
Thursday,241,599
Thursday,242,371
Thursday,243,822
Thursday,244,90
Thursday,245,13
Thursday,246,13
Thursday,247,0
Thursday,248,0
Thursday,249,0
Thursday,250,64
Thursday,251,0
Thursday,252,0
Thursday,253,0
Thursday,254,0
Thursday,255,0
Thursday,256,0
Thursday,257,0
Thursday,258,0
Thursday,259,0
Thursday,260,0
Thursday,261,0
Thursday,262,0
Thursday,263,0
Thursday,264,0
Thursday,265,0
Thursday,266,0
Thursday,267,0
Thursday,268,0
Thursday,269,0
Thursday,270,0
Thursday,271,0
Thursday,272,77
Thursday,273,0
Thursday,274,0
Thursday,275,0
Thursday,276,0
Thursday,277,0
Thursday,278,13
Thursday,279,0
Thursday,280,0
Thursday,281,0
Thursday,282,0
Thursday,283,0
Thursday,284,38
Thursday,285,90
Thursday,286,0
Thursday,287,0
Thursday,288,0
Thursday,289,0
Thursday,290,77
Thursday,291,13
Thursday,292,0
Thursday,293,13
Thursday,294,51
Thursday,295,0
Thursday,296,13
Thursday,297,0
Thursday,298,102
Thursday,299,26
Thursday,300,0
Thursday,301,64
Thursday,302,0
Thursday,303,0
Thursday,304,13
Thursday,305,0
Thursday,306,38
Thursday,307,0
Thursday,308,0
Thursday,309,0
Thursday,310,0
Thursday,311,0
Thursday,312,0
Thursday,313,0
Thursday,314,0
Thursday,315,13
Thursday,316,0
Thursday,317,0
Thursday,318,0
Thursday,319,0
Thursday,320,0
Thursday,321,0
Thursday,322,38
Thursday,323,0
Thursday,324,0
Thursday,325,64
Thursday,326,77
Thursday,327,0
Thursday,328,0
Thursday,329,0
Thursday,330,0
Thursday,331,0
Thursday,332,26
Thursday,333,13
Thursday,334,0
Thursday,335,0
Thursday,336,0
Thursday,337,13
Thursday,338,0
Thursday,339,38
Thursday,340,0
Thursday,341,0
Thursday,342,0
Thursday,343,0
Thursday,344,0
Thursday,345,0
Thursday,346,141
Thursday,347,0
Thursday,348,0
Thursday,349,77
Thursday,350,0
Thursday,351,64
Thursday,352,51
Thursday,353,0
Thursday,354,13
Thursday,355,0
Thursday,356,0
Thursday,357,0
Thursday,358,38
Thursday,359,0
Thursday,360,26
Thursday,361,0
Thursday,362,0
Thursday,363,0
Thursday,364,0
Thursday,365,0
Thursday,366,0
Thursday,367,0
Thursday,368,0
Thursday,369,0
Thursday,370,0
Thursday,371,0
Thursday,372,0
Thursday,373,0
Thursday,374,0
Thursday,375,0
Thursday,376,0
Thursday,377,0
Thursday,378,0
Thursday,379,0
Thursday,380,0
Thursday,381,0
Thursday,382,0
Thursday,383,0
Thursday,384,0
Thursday,385,0
Thursday,386,0
Thursday,387,0
Thursday,388,0
Thursday,389,51
Thursday,390,13
Thursday,391,128
Thursday,392,0
Thursday,393,0
Thursday,394,0
Thursday,395,497
Thursday,396,64
Thursday,397,0
Thursday,398,0
Thursday,399,0
Thursday,400,0
Thursday,401,0
Thursday,402,0
Thursday,403,274
Thursday,404,0
Thursday,405,182
Thursday,406,26
Thursday,407,197
Thursday,408,243
Thursday,409,90
Thursday,410,13
Thursday,411,730
Thursday,412,353
Thursday,413,389
Thursday,414,243
Thursday,415,64
Thursday,416,90
Thursday,417,0
Thursday,418,182
Thursday,419,320
Thursday,420,0
Thursday,421,0
Thursday,422,0
Thursday,423,0
Thursday,424,0
Thursday,425,0
Thursday,426,0
Thursday,427,0
Thursday,428,0
Thursday,429,0
Thursday,430,0
Thursday,431,0
Thursday,432,0
Thursday,433,0
Thursday,434,0
Thursday,435,0
Thursday,436,0
Thursday,437,0
Thursday,438,0
Thursday,439,0
Thursday,440,0
Thursday,441,0
Thursday,442,259
Thursday,443,975
Thursday,444,51
Thursday,445,1423
Thursday,446,538
Thursday,447,1324
Thursday,448,1057
Thursday,449,950
Thursday,450,102
Thursday,451,0
Thursday,452,77
Thursday,453,0
Thursday,454,102
Thursday,455,128
Thursday,456,1001
Thursday,457,228
Thursday,458,461
Thursday,459,289
Thursday,460,1324
Thursday,461,847
Thursday,462,38
Thursday,463,102
Thursday,464,128
Thursday,465,13
Thursday,466,26
Thursday,467,64
Thursday,468,154
Thursday,469,51
Thursday,470,0
Thursday,471,51
Thursday,472,13
Thursday,473,90
Thursday,474,0
Thursday,475,0
Thursday,476,77
Thursday,477,77
Thursday,478,115
Thursday,479,115
Thursday,480,182
Thursday,481,274
Thursday,482,64
Thursday,483,90
Thursday,484,38
Thursday,485,90
Thursday,486,26
Thursday,487,64
Thursday,488,77
Thursday,489,197
Thursday,490,51
Thursday,491,115
Thursday,492,873
Thursday,493,1293
Thursday,494,1231
Thursday,495,707
Thursday,496,1029
Thursday,497,975
Thursday,498,924
Thursday,499,1490
Thursday,500,212
Thursday,501,389
Thursday,502,640
Thursday,503,305
Thursday,504,640
Thursday,505,753
Thursday,506,115
Thursday,507,13
Thursday,508,26
Thursday,509,0
Thursday,510,0
Thursday,511,26
Thursday,512,102
Thursday,513,51
Thursday,514,0
Thursday,515,51
Thursday,516,0
Thursday,517,77
Thursday,518,274
Thursday,519,38
Thursday,520,0
Thursday,521,102
Thursday,522,90
Thursday,523,389
Thursday,524,371
Thursday,525,0
Thursday,526,182
Thursday,527,335
Thursday,528,0
Thursday,529,335
Thursday,530,320
Thursday,531,517
Thursday,532,64
Thursday,533,51
Thursday,534,26
Thursday,535,51
Thursday,536,26
Thursday,537,102
Thursday,538,684
Thursday,539,0
Thursday,540,182
Thursday,541,64
Thursday,542,64
Thursday,543,243
Thursday,544,64
Thursday,545,259
Thursday,546,353
Thursday,547,197
Thursday,548,102
Thursday,549,77
Thursday,550,102
Thursday,551,64
Thursday,552,538
Thursday,553,154
Thursday,554,128
Thursday,555,558
Thursday,556,154
Thursday,557,212
Thursday,558,371
Thursday,559,497
Thursday,560,660
Thursday,561,182
Thursday,562,0
Thursday,563,26
Thursday,564,90
Thursday,565,77
Thursday,566,51
Thursday,567,228
Thursday,568,259
Thursday,569,517
Thursday,570,0
Thursday,571,389
Thursday,572,579
Thursday,573,197
Thursday,574,166
Thursday,575,579
Thursday,576,407
Thursday,577,599
Thursday,578,425
Thursday,579,1201
Thursday,580,1114
Thursday,581,924
Thursday,582,538
Thursday,583,115
Thursday,584,26
Thursday,585,13
Thursday,586,0
Thursday,587,0
Thursday,588,13
Thursday,589,0
Thursday,590,212
Thursday,591,182
Thursday,592,517
Thursday,593,243
Thursday,594,1201
Thursday,595,320
Thursday,596,707
Thursday,597,1708
Thursday,598,197
Thursday,599,1114
Thursday,600,1142
Thursday,601,558
Thursday,602,289
Thursday,603,620
Thursday,604,259
Thursday,605,558
Thursday,606,141
Thursday,607,0
Thursday,608,371
Thursday,609,873
Thursday,610,212
Thursday,611,26
Thursday,612,182
Thursday,613,517
Thursday,614,0
Thursday,615,0
Thursday,616,0
Thursday,617,320
Thursday,618,0
Thursday,619,64
Thursday,620,26
Thursday,621,26
Thursday,622,0
Thursday,623,0
Thursday,624,115
Thursday,625,77
Thursday,626,873
Thursday,627,141
Thursday,628,0
Thursday,629,0
Thursday,630,0
Thursday,631,13
Thursday,632,90
Thursday,633,102
Thursday,634,38
Thursday,635,26
Thursday,636,0
Thursday,637,0
Thursday,638,141
Thursday,639,0
Thursday,640,13
Thursday,641,822
Thursday,642,154
Thursday,643,141
Thursday,644,26
Thursday,645,115
Thursday,646,212
Thursday,647,13
Thursday,648,13
Thursday,649,26
Thursday,650,425
Thursday,651,228
Thursday,652,154
Thursday,653,51
Thursday,654,166
Thursday,655,102
Thursday,656,13
Thursday,657,64
Thursday,658,51
Thursday,659,154
Thursday,660,228
Thursday,661,26
Thursday,662,0
Thursday,663,599
Thursday,664,335
Thursday,665,38
Thursday,666,243
Thursday,667,38
Thursday,668,389
Thursday,669,0
Thursday,670,538
Thursday,671,1823
Thursday,672,1423
Thursday,673,320
Thursday,674,259
Thursday,675,197
Thursday,676,77
Thursday,677,0
Thursday,678,289
Thursday,679,102
Thursday,680,26
Thursday,681,0
Thursday,682,115
Thursday,683,425
Thursday,684,26
Thursday,685,0
Thursday,686,90
Thursday,687,115
Thursday,688,38
Thursday,689,51
Thursday,690,154
Thursday,691,141
Thursday,692,776
Thursday,693,289
Thursday,694,141
Thursday,695,38
Thursday,696,102
Thursday,697,38
Thursday,698,243
Thursday,699,274
Thursday,700,243
Thursday,701,128
Thursday,702,128
Thursday,703,102
Thursday,704,102
Thursday,705,90
Thursday,706,0
Thursday,707,102
Thursday,708,115
Thursday,709,141
Thursday,710,128
Thursday,711,51
Thursday,712,51
Thursday,713,26
Thursday,714,77
Thursday,715,26
Thursday,716,115
Thursday,717,197
Thursday,718,90
Thursday,719,38
Thursday,720,38
Thursday,721,13
Thursday,722,128
Thursday,723,51
Thursday,724,51
Thursday,725,26
Thursday,726,0
Thursday,727,102
Thursday,728,0
Thursday,729,13
Thursday,730,128
Thursday,731,64
Thursday,732,38
Thursday,733,13
Thursday,734,51
Thursday,735,0
Thursday,736,115
Thursday,737,26
Thursday,738,64
Thursday,739,154
Thursday,740,26
Thursday,741,13
Thursday,742,26
Thursday,743,26
Thursday,744,13
Thursday,745,26
Thursday,746,64
Thursday,747,228
Thursday,748,0
Thursday,749,115
Thursday,750,64
Thursday,751,51
Thursday,752,26
Thursday,753,38
Thursday,754,77
Thursday,755,197
Thursday,756,182
Thursday,757,90
Thursday,758,38
Thursday,759,90
Thursday,760,13
Thursday,761,26
Thursday,762,0
Thursday,763,115
Thursday,764,38
Thursday,765,102
Thursday,766,0
Thursday,767,13
Thursday,768,26
Thursday,769,26
Thursday,770,38
Thursday,771,443
Thursday,772,51
Thursday,773,115
Thursday,774,243
Thursday,775,182
Thursday,776,0
Thursday,777,77
Thursday,778,128
Thursday,779,274
Thursday,780,212
Thursday,781,51
Thursday,782,1001
Thursday,783,924
Thursday,784,479
Thursday,785,538
Thursday,786,26
Thursday,787,228
Thursday,788,141
Thursday,789,13
Thursday,790,102
Thursday,791,64
Thursday,792,0
Thursday,793,26
Thursday,794,90
Thursday,795,102
Thursday,796,90
Thursday,797,13
Thursday,798,243
Thursday,799,77
Thursday,800,0
Thursday,801,51
Thursday,802,38
Thursday,803,38
Thursday,804,26
Thursday,805,0
Thursday,806,353
Thursday,807,320
Thursday,808,950
Thursday,809,320
Thursday,810,305
Thursday,811,77
Thursday,812,64
Thursday,813,335
Thursday,814,90
Thursday,815,141
Thursday,816,26
Thursday,817,154
Thursday,818,13
Thursday,819,289
Thursday,820,371
Thursday,821,353
Thursday,822,497
Thursday,823,776
Thursday,824,799
Thursday,825,730
Thursday,826,212
Thursday,827,51
Thursday,828,13
Thursday,829,0
Thursday,830,26
Thursday,831,13
Thursday,832,479
Thursday,833,684
Thursday,834,305
Thursday,835,924
Thursday,836,141
Thursday,837,128
Thursday,838,0
Thursday,839,353
Thursday,840,38
Thursday,841,51
Thursday,842,13
Thursday,843,102
Thursday,844,77
Thursday,845,228
Thursday,846,579
Thursday,847,443
Thursday,848,141
Thursday,849,389
Thursday,850,389
Thursday,851,353
Thursday,852,141
Thursday,853,0
Thursday,854,38
Thursday,855,38
Thursday,856,38
Thursday,857,0
Thursday,858,212
Thursday,859,873
Thursday,860,1001
Thursday,861,538
Thursday,862,90
Thursday,863,371
Thursday,864,353
Thursday,865,684
Thursday,866,730
Thursday,867,274
Thursday,868,335
Thursday,869,497
Thursday,870,1201
Thursday,871,243
Thursday,872,305
Thursday,873,335
Thursday,874,212
Thursday,875,289
Thursday,876,371
Thursday,877,1201
Thursday,878,90
Thursday,879,26
Thursday,880,51
Thursday,881,77
Thursday,882,13
Thursday,883,38
Thursday,884,26
Thursday,885,305
Thursday,886,335
Thursday,887,115
Thursday,888,64
Thursday,889,13
Thursday,890,51
Thursday,891,212
Thursday,892,51
Thursday,893,64
Thursday,894,166
Thursday,895,26
Thursday,896,26
Thursday,897,305
Thursday,898,228
Thursday,899,128
Thursday,900,90
Thursday,901,26
Thursday,902,26
Thursday,903,38
Thursday,904,115
Thursday,905,64
Thursday,906,141
Thursday,907,899
Thursday,908,197
Thursday,909,0
Thursday,910,335
Thursday,911,305
Thursday,912,197
Thursday,913,102
Thursday,914,243
Thursday,915,707
Thursday,916,407
Thursday,917,707
Thursday,918,38
Thursday,919,166
Thursday,920,26
Thursday,921,51
Thursday,922,102
Thursday,923,102
Thursday,924,128
Thursday,925,90
Thursday,926,640
Thursday,927,320
Thursday,928,289
Thursday,929,684
Thursday,930,579
Thursday,931,0
Thursday,932,822
Thursday,933,274
Thursday,934,51
Thursday,935,102
Thursday,936,13
Thursday,937,77
Thursday,938,26
Thursday,939,305
Thursday,940,320
Thursday,941,1057
Thursday,942,289
Thursday,943,305
Thursday,944,13
Thursday,945,0
Thursday,946,684
Thursday,947,924
Thursday,948,353
Thursday,949,154
Thursday,950,479
Thursday,951,335
Thursday,952,13
Thursday,953,13
Thursday,954,38
Thursday,955,259
Thursday,956,899
Thursday,957,1170
Thursday,958,274
Thursday,959,1324
Thursday,960,599
Thursday,961,620
Thursday,962,950
Thursday,963,924
Thursday,964,899
Thursday,965,1423
Thursday,966,1526
Thursday,967,335
Thursday,968,13
Thursday,969,26
Thursday,970,90
Thursday,971,0
Thursday,972,115
Thursday,973,77
Thursday,974,128
Thursday,975,102
Thursday,976,64
Thursday,977,51
Thursday,978,51
Thursday,979,77
Thursday,980,0
Thursday,981,38
Thursday,982,13
Thursday,983,13
Thursday,984,51
Thursday,985,38
Thursday,986,197
Thursday,987,1231
Thursday,988,730
Thursday,989,707
Thursday,990,1029
Thursday,991,407
Thursday,992,274
Thursday,993,90
Thursday,994,443
Thursday,995,924
Thursday,996,212
Thursday,997,154
Thursday,998,26
Thursday,999,26
Thursday,1000,26
Thursday,1001,13
Thursday,1002,26
Thursday,1003,166
Thursday,1004,538
Thursday,1005,599
Thursday,1006,389
Thursday,1007,579
Thursday,1008,975
Thursday,1009,274
Thursday,1010,799
Thursday,1011,975
Thursday,1012,1457
Thursday,1013,707
Thursday,1014,776
Thursday,1015,228
Thursday,1016,389
Thursday,1017,154
Thursday,1018,640
Thursday,1019,707
Thursday,1020,77
Thursday,1021,461
Thursday,1022,166
Thursday,1023,64
Thursday,1024,26
Thursday,1025,64
Thursday,1026,753
Thursday,1027,353
Thursday,1028,1170
Thursday,1029,64
Thursday,1030,115
Thursday,1031,13
Thursday,1032,77
Thursday,1033,274
Thursday,1034,26
Thursday,1035,0
Thursday,1036,0
Thursday,1037,0
Thursday,1038,64
Thursday,1039,182
Thursday,1040,166
Thursday,1041,166
Thursday,1042,64
Thursday,1043,154
Thursday,1044,38
Thursday,1045,115
Thursday,1046,64
Thursday,1047,77
Thursday,1048,102
Thursday,1049,26
Thursday,1050,51
Thursday,1051,212
Thursday,1052,425
Thursday,1053,274
Thursday,1054,1357
Thursday,1055,1201
Thursday,1056,899
Thursday,1057,182
Thursday,1058,90
Thursday,1059,128
Thursday,1060,64
Thursday,1061,0
Thursday,1062,0
Thursday,1063,154
Thursday,1064,389
Thursday,1065,197
Thursday,1066,13
Thursday,1067,51
Thursday,1068,0
Thursday,1069,0
Thursday,1070,13
Thursday,1071,0
Thursday,1072,38
Thursday,1073,0
Thursday,1074,0
Thursday,1075,13
Thursday,1076,26
Thursday,1077,13
Thursday,1078,13
Thursday,1079,0
Thursday,1080,13
Thursday,1081,64
Thursday,1082,38
Thursday,1083,0
Thursday,1084,51
Thursday,1085,51
Thursday,1086,115
Thursday,1087,90
Thursday,1088,0
Thursday,1089,0
Thursday,1090,26
Thursday,1091,51
Thursday,1092,13
Thursday,1093,77
Thursday,1094,0
Thursday,1095,0
Thursday,1096,0
Thursday,1097,730
Thursday,1098,753
Thursday,1099,371
Thursday,1100,289
Thursday,1101,1001
Thursday,1102,753
Thursday,1103,38
Thursday,1104,13
Thursday,1105,0
Thursday,1106,0
Thursday,1107,38
Thursday,1108,64
Thursday,1109,0
Thursday,1110,0
Thursday,1111,64
Thursday,1112,212
Thursday,1113,389
Thursday,1114,684
Thursday,1115,243
Thursday,1116,899
Thursday,1117,660
Thursday,1118,975
Thursday,1119,479
Thursday,1120,1490
Thursday,1121,538
Thursday,1122,64
Thursday,1123,243
Thursday,1124,128
Thursday,1125,0
Thursday,1126,0
Thursday,1127,228
Thursday,1128,620
Thursday,1129,102
Thursday,1130,182
Thursday,1131,197
Thursday,1132,182
Thursday,1133,13
Thursday,1134,197
Thursday,1135,154
Thursday,1136,243
Thursday,1137,243
Thursday,1138,77
Thursday,1139,154
Thursday,1140,154
Thursday,1141,90
Thursday,1142,77
Thursday,1143,497
Thursday,1144,558
Thursday,1145,847
Thursday,1146,407
Thursday,1147,479
Thursday,1148,1457
Thursday,1149,1085
Thursday,1150,730
Thursday,1151,924
Thursday,1152,182
Thursday,1153,335
Thursday,1154,102
Thursday,1155,115
Thursday,1156,141
Thursday,1157,77
Thursday,1158,0
Thursday,1159,0
Thursday,1160,0
Thursday,1161,13
Thursday,1162,0
Thursday,1163,38
Thursday,1164,0
Thursday,1165,371
Thursday,1166,558
Thursday,1167,707
Thursday,1168,1029
Thursday,1169,1293
Thursday,1170,660
Thursday,1171,975
Thursday,1172,975
Thursday,1173,640
Thursday,1174,558
Thursday,1175,620
Thursday,1176,517
Thursday,1177,479
Thursday,1178,517
Thursday,1179,289
Thursday,1180,461
Thursday,1181,320
Thursday,1182,102
Thursday,1183,443
Thursday,1184,166
Thursday,1185,51
Thursday,1186,461
Thursday,1187,538
Thursday,1188,335
Thursday,1189,425
Thursday,1190,289
Thursday,1191,228
Thursday,1192,38
Thursday,1193,26
Thursday,1194,115
Thursday,1195,141
Thursday,1196,141
Thursday,1197,259
Thursday,1198,558
Thursday,1199,182
Thursday,1200,212
Thursday,1201,335
Thursday,1202,407
Thursday,1203,115
Thursday,1204,212
Thursday,1205,259
Thursday,1206,51
Thursday,1207,228
Thursday,1208,873
Thursday,1209,479
Thursday,1210,461
Thursday,1211,707
Thursday,1212,640
Thursday,1213,684
Thursday,1214,950
Thursday,1215,660
Thursday,1216,38
Thursday,1217,0
Thursday,1218,0
Thursday,1219,389
Thursday,1220,335
Thursday,1221,128
Thursday,1222,822
Thursday,1223,90
Thursday,1224,353
Thursday,1225,538
Thursday,1226,26
Thursday,1227,115
Thursday,1228,13
Thursday,1229,166
Thursday,1230,684
Thursday,1231,579
Thursday,1232,776
Thursday,1233,684
Thursday,1234,579
Thursday,1235,353
Thursday,1236,443
Thursday,1237,90
Thursday,1238,461
Thursday,1239,730
Thursday,1240,776
Thursday,1241,1423
Thursday,1242,620
Thursday,1243,0
Thursday,1244,0
Thursday,1245,0
Thursday,1246,0
Thursday,1247,0
Thursday,1248,0
Thursday,1249,0
Thursday,1250,0
Thursday,1251,0
Thursday,1252,289
Thursday,1253,753
Thursday,1254,847
Thursday,1255,0
Thursday,1256,0
Thursday,1257,0
Thursday,1258,0
Thursday,1259,0
Thursday,1260,0
Thursday,1261,0
Thursday,1262,0
Thursday,1263,0
Thursday,1264,0
Thursday,1265,0
Thursday,1266,0
Thursday,1267,0
Thursday,1268,0
Thursday,1269,0
Thursday,1270,0
Thursday,1271,0
Thursday,1272,0
Thursday,1273,320
Thursday,1274,924
Thursday,1275,102
Thursday,1276,141
Thursday,1277,243
Thursday,1278,305
Thursday,1279,0
Thursday,1280,0
Thursday,1281,77
Thursday,1282,0
Thursday,1283,0
Thursday,1284,0
Thursday,1285,77
Thursday,1286,26
Thursday,1287,26
Thursday,1288,38
Thursday,1289,274
Thursday,1290,212
Thursday,1291,0
Thursday,1292,0
Thursday,1293,115
Thursday,1294,102
Thursday,1295,102
Thursday,1296,51
Thursday,1297,13
Thursday,1298,115
Thursday,1299,102
Thursday,1300,26
Thursday,1301,128
Thursday,1302,182
Thursday,1303,26
Thursday,1304,26
Thursday,1305,26
Thursday,1306,0
Thursday,1307,77
Thursday,1308,64
Thursday,1309,115
Thursday,1310,38
Thursday,1311,51
Thursday,1312,38
Thursday,1313,707
Thursday,1314,371
Thursday,1315,1001
Thursday,1316,38
Thursday,1317,13
Thursday,1318,90
Thursday,1319,26
Thursday,1320,289
Thursday,1321,38
Thursday,1322,26
Thursday,1323,212
Thursday,1324,128
Thursday,1325,26
Thursday,1326,0
Thursday,1327,0
Thursday,1328,0
Thursday,1329,90
Thursday,1330,13
Thursday,1331,26
Thursday,1332,51
Thursday,1333,64
Thursday,1334,0
Thursday,1335,0
Thursday,1336,0
Thursday,1337,479
Thursday,1338,77
Thursday,1339,0
Thursday,1340,0
Thursday,1341,13
Thursday,1342,13
Thursday,1343,38
Thursday,1344,102
Thursday,1345,0
Thursday,1346,51
Thursday,1347,0
Thursday,1348,0
Thursday,1349,0
Thursday,1350,0
Thursday,1351,0
Thursday,1352,0
Thursday,1353,38
Thursday,1354,64
Thursday,1355,26
Thursday,1356,26
Thursday,1357,259
Thursday,1358,26
Thursday,1359,77
Thursday,1360,51
Thursday,1361,64
Thursday,1362,38
Thursday,1363,102
Thursday,1364,13
Thursday,1365,115
Thursday,1366,228
Thursday,1367,77
Thursday,1368,38
Thursday,1369,26
Thursday,1370,0
Thursday,1371,38
Thursday,1372,407
Thursday,1373,115
Thursday,1374,684
Thursday,1375,353
Thursday,1376,289
Thursday,1377,90
Thursday,1378,182
Thursday,1379,243
Thursday,1380,77
Thursday,1381,197
Thursday,1382,0
Thursday,1383,38
Thursday,1384,517
Thursday,1385,305
Thursday,1386,799
Thursday,1387,13
Thursday,1388,0
Thursday,1389,371
Thursday,1390,121.3712332
Thursday,1391,0
Thursday,1392,0
Thursday,1393,0
Thursday,1394,0
Thursday,1395,0
Thursday,1396,0
Thursday,1397,0
Thursday,1398,0
Thursday,1399,0
Thursday,1400,0
Thursday,1401,0
Thursday,1402,0
Thursday,1403,0
Thursday,1404,0
Thursday,1405,0
Thursday,1406,0
Thursday,1407,0
Thursday,1408,0
Thursday,1409,0
Thursday,1410,0
Thursday,1411,0
Thursday,1412,0
Thursday,1413,0
Thursday,1414,243
Thursday,1415,335
Thursday,1416,90
Thursday,1417,0
Thursday,1418,0
Thursday,1419,0
Thursday,1420,0
Thursday,1421,0
Thursday,1422,0
Thursday,1423,0
Thursday,1424,0
Thursday,1425,0
Thursday,1426,13
Thursday,1427,0
Thursday,1428,0
Thursday,1429,0
Thursday,1430,0
Thursday,1431,0
Thursday,1432,13
Thursday,1433,0
Thursday,1434,38
Thursday,1435,13
Thursday,1436,0
Thursday,1437,13
Thursday,1438,13
Thursday,1439,0
Thursday,1440,0
Friday,1,154
Friday,2,289
Friday,3,0
Friday,4,0
Friday,5,0
Friday,6,0
Friday,7,0
Friday,8,0
Friday,9,0
Friday,10,0
Friday,11,0
Friday,12,0
Friday,13,407
Friday,14,197
Friday,15,64
Friday,16,13
Friday,17,0
Friday,18,0
Friday,19,0
Friday,20,0
Friday,21,0
Friday,22,0
Friday,23,0
Friday,24,0
Friday,25,0
Friday,26,0
Friday,27,0
Friday,28,0
Friday,29,0
Friday,30,0
Friday,31,0
Friday,32,0
Friday,33,0
Friday,34,0
Friday,35,0
Friday,36,0
Friday,37,0
Friday,38,0
Friday,39,0
Friday,40,0
Friday,41,0
Friday,42,0
Friday,43,0
Friday,44,0
Friday,45,0
Friday,46,0
Friday,47,0
Friday,48,13
Friday,49,0
Friday,50,0
Friday,51,0
Friday,52,0
Friday,53,0
Friday,54,0
Friday,55,0
Friday,56,0
Friday,57,0
Friday,58,0
Friday,59,0
Friday,60,0
Friday,61,0
Friday,62,0
Friday,63,0
Friday,64,0
Friday,65,13
Friday,66,212
Friday,67,0
Friday,68,38
Friday,69,0
Friday,70,0
Friday,71,497
Friday,72,0
Friday,73,0
Friday,74,0
Friday,75,0
Friday,76,0
Friday,77,0
Friday,78,0
Friday,79,0
Friday,80,0
Friday,81,0
Friday,82,0
